scaffold	start	end	mid	sites	lnL
chr15	69	45905	24575	50	-651.21514
chr15	50269	148168	114165	50	-233.67945
chr15	151068	213813	190988	50	-1099.10297
chr15	215195	294728	255812	50	-359.69046
chr15	294779	328897	314181	50	-338.44199
chr15	328964	363473	346258	50	-374.41092
chr15	363790	400557	380342	50	-487.20617
chr15	401643	472113	440469	50	-421.37749
chr15	479871	558340	518001	50	-789.05975
chr15	564507	585070	574819	50	-775.37970
chr15	585081	610446	591774	50	-1064.27412
chr15	610936	668526	641903	50	-862.15150
chr15	668601	735425	694184	50	-576.38312
chr15	735457	807289	756416	50	-475.63500
chr15	830380	901688	864553	50	-1460.72595
chr15	901689	1055575	981670	50	-837.02138
chr15	1055661	1148551	1089564	50	-832.49610
chr15	1153048	1238427	1186734	50	-763.46408
chr15	1238569	1307029	1272817	50	-627.91830
chr15	1308251	1357856	1339737	50	-845.28578
chr15	1360289	1385025	1376055	50	-630.73184
chr15	1385030	1432252	1411808	50	-675.99564
chr15	1432776	1504150	1447739	50	-720.95181
chr15	1506582	1558409	1532492	50	-821.77728
chr15	1558473	1604676	1579480	50	-774.86045
chr15	1604853	1667118	1640905	50	-724.86175
chr15	1667419	1825037	1745768	50	-915.13993
chr15	1825038	1874060	1850426	50	-1047.35094
chr15	1874222	1955956	1932749	50	-1006.56439
chr15	1957143	2042809	1992438	50	-1051.72307
chr15	2044334	2104595	2078324	50	-1141.43339
chr15	2104689	2130961	2124153	50	-863.67750
chr15	2131289	2146517	2137410	50	-905.72239
chr15	2146538	2159296	2151515	50	-1411.16213
chr15	2159523	2168038	2162792	50	-992.98740
chr15	2168125	2186572	2177283	50	-864.92367
chr15	2186591	2200717	2193318	50	-1214.81289
chr15	2201121	2233978	2215770	50	-966.77121
chr15	2239227	2274423	2264793	50	-924.97204
chr15	2274441	2289336	2282507	50	-797.97379
chr15	2289748	2309450	2301680	50	-1330.56033
chr15	2309588	2387273	2358407	50	-1302.71508
chr15	2394439	2448671	2429580	50	-1127.11225
chr15	2449207	2493751	2462857	50	-999.62669
chr15	2493811	2550707	2517054	50	-1058.97361
chr15	2555245	2574842	2567251	50	-1400.12934
chr15	2574843	2582803	2577788	50	-1332.48304
chr15	2582812	2589859	2587052	50	-824.14618
chr15	2591570	2598569	2594838	50	-963.95334
chr15	2598581	2619895	2612623	50	-798.22611
chr15	2627170	2635975	2632144	50	-799.92860
chr15	2636488	2662275	2647873	50	-1134.37308
chr15	2668631	2719555	2703219	50	-1288.14564
chr15	2720736	2815994	2766197	50	-1318.79565
chr15	2817966	2837974	2829820	50	-1152.42640
chr15	2838028	2866650	2847060	50	-961.70880
chr15	2866654	2974252	2898278	50	-1210.26329
chr15	2974272	3020157	3001903	50	-1026.58237
chr15	3020234	3076532	3059048	50	-1214.26980
chr15	3076545	3112684	3094561	50	-1195.75178
chr15	3112832	3182851	3159164	50	-1113.95597
chr15	3184005	3232630	3209187	50	-1496.03161
chr15	3232657	3286789	3272109	50	-1204.91894
chr15	3287146	3327414	3298762	50	-935.00472
chr15	3328981	3389737	3352030	50	-920.77660
chr15	3394774	3425933	3410980	50	-846.98036
chr15	3425971	3446446	3438053	50	-969.33230
chr15	3446727	3472741	3458764	50	-1197.08508
chr15	3472757	3516024	3502202	50	-1017.41635
