scaffold	start	end	mid	sites	lnL
chr22	140	10085	1961	50	-1576.03479
chr22	10096	98038	45971	50	-1616.95712
chr22	98039	140661	120913	50	-1510.77747
chr22	142833	188979	158732	50	-1448.62830
chr22	189002	206446	198518	50	-1488.87845
chr22	206690	280146	224838	50	-1300.36023
chr22	280489	467195	380802	50	-1285.58561
chr22	467252	535473	516347	50	-1515.70964
chr22	535489	547282	540060	50	-1344.57654
chr22	547293	579800	562459	50	-1606.03647
chr22	580046	603926	593436	50	-1372.28454
chr22	604331	622740	610715	50	-1478.53345
chr22	622769	687111	674874	50	-1427.88932
chr22	687117	730884	712771	50	-1593.08239
chr22	731246	749566	741679	50	-1388.05481
chr22	750842	758959	754607	50	-1103.14517
chr22	759086	765085	762456	50	-1315.53888
chr22	765453	773873	769977	50	-1523.90651
chr22	773928	790087	781870	50	-1179.36440
chr22	790168	796970	793157	50	-1122.61014
chr22	797089	816679	804306	50	-1413.17268
chr22	816734	830623	824214	50	-1370.13575
chr22	831011	848388	839919	50	-1720.12431
chr22	848999	877157	865434	50	-1622.87565
chr22	877348	899956	886674	50	-1758.88563
chr22	900105	956334	929271	50	-1500.99539
chr22	956441	977873	966679	50	-1538.81265
chr22	979699	1009623	997051	50	-1285.14793
chr22	1009626	1048360	1033228	50	-1406.13926
chr22	1048361	1068154	1058464	50	-1469.47448
chr22	1068209	1091995	1081029	50	-1720.74309
chr22	1092907	1111216	1101376	50	-1436.85938
chr22	1111751	1126486	1118593	50	-1538.34404
chr22	1126532	1161442	1138346	50	-1422.88022
chr22	1161445	1183323	1176532	50	-1409.34757
chr22	1183327	1197734	1188854	50	-1239.63333
chr22	1197932	1229185	1209604	50	-1269.13499
chr22	1230007	1260445	1247293	50	-1354.66222
chr22	1260656	1302949	1276950	50	-1222.80455
chr22	1303829	1335431	1322698	50	-968.26764
chr22	1335444	1361026	1348950	50	-1507.84531
chr22	1361040	1402030	1380767	50	-1662.39976
chr22	1402118	1514142	1450583	50	-1485.52655
chr22	1515287	1585929	1549763	50	-1464.45774
chr22	1588423	1647691	1629686	50	-2105.57212
chr22	1647694	1851520	1759094	50	-1947.61161
chr22	1851526	2045717	1897398	50	-1836.83002
chr22	2045765	2140019	2088757	50	-1560.32633
chr22	2140025	2319962	2246655	50	-1670.10018
chr22	2320140	2499935	2431101	50	-1391.41274
chr22	2509086	2590868	2564291	50	-1962.40446
chr22	2590873	2724470	2627984	50	-1957.64157
chr22	2728503	2950720	2874475	50	-1419.07586
chr22	2950733	3126890	3067129	50	-1370.77010
chr22	3126930	3253700	3178485	50	-890.37832
chr22	3253892	3410143	3355391	50	-1121.59587
chr22	3410159	3500464	3429346	50	-999.07036
chr22	3505514	3616525	3558149	50	-880.25952
