scaffold	start	end	mid	sites	lnL
chr2	9664	90959	81521	50	-1656.22576
chr2	90961	166770	145302	50	-1772.33423
chr2	166775	225865	199781	50	-1432.40438
chr2	227792	400844	278668	50	-1517.74281
chr2	409304	645703	549157	50	-1573.99803
chr2	645706	901487	823313	50	-1957.32763
chr2	901492	902090	901878	50	-1588.12027
chr2	902091	907294	903502	50	-1773.69742
chr2	907299	909956	908721	50	-1308.02436
chr2	910033	1142309	1005850	50	-1451.67436
chr2	1149033	1272110	1203464	50	-1136.43396
chr2	1277733	1700609	1489923	50	-1394.80316
chr2	1700610	2076256	1975761	50	-1737.74573
chr2	2076265	2077038	2076642	50	-1263.87437
chr2	2077053	2084134	2081529	50	-1703.30320
chr2	2084138	2250465	2122542	50	-2103.37671
chr2	2250466	2375576	2350749	50	-2032.85903
chr2	2375580	2377137	2376781	50	-1550.79348
chr2	2377138	2380000	2377762	50	-1473.43906
chr2	2380005	2380485	2380209	50	-1205.16562
chr2	2380488	2466323	2448117	50	-1582.42112
chr2	2466341	2473043	2470260	50	-1538.27206
chr2	2473044	2473647	2473292	50	-2010.64061
chr2	2473649	2530717	2497385	50	-1113.47011
chr2	2534968	2578305	2558779	50	-1022.80734
chr2	2578327	2624170	2601760	50	-1347.19052
chr2	2625946	2656672	2642112	50	-1024.19957
chr2	2656688	2682326	2669194	50	-1035.35153
chr2	2682376	2744409	2706169	50	-1305.01664
chr2	2746327	2845208	2794004	50	-1399.09879
chr2	2854771	3002625	2896043	50	-1422.92944
chr2	3003311	3086934	3067659	50	-1236.35386
chr2	3086935	3260814	3136901	50	-1749.33983
chr2	3271291	3271664	3271501	50	-1179.33642
chr2	3271667	3272242	3271904	50	-1352.92798
chr2	3272243	3272545	3272398	50	-1591.84967
chr2	3272553	3273540	3272824	50	-1081.17453
chr2	3273541	3605137	3463283	50	-1406.47785
chr2	3605178	3706407	3672148	50	-1249.63061
chr2	3706431	3777312	3746815	50	-946.50590
chr2	3796080	4057402	3895529	50	-1489.42174
chr2	4057718	4100160	4094215	50	-1099.38859
chr2	4100161	4193379	4145258	50	-1336.49346
chr2	4193410	4202801	4198461	50	-1409.56614
chr2	4204411	4371280	4255755	50	-1317.45782
chr2	4371325	4886952	4584630	50	-1409.52113
chr2	4888340	5014670	5003923	50	-1133.34439
chr2	5014671	5020854	5018417	50	-1403.50054
chr2	5020855	5021046	5020957	50	-1518.92553
chr2	5021057	5021470	5021226	50	-2045.82429
chr2	5021473	5531894	5303013	50	-1754.35131
chr2	5531903	5754864	5676377	50	-1436.54560
chr2	5754873	5761675	5756842	50	-1142.47222
chr2	5761693	5774208	5772741	50	-1112.12051
chr2	5774214	5774984	5774583	50	-1408.09426
chr2	5774986	5775418	5775197	50	-1409.96052
chr2	5775426	5849021	5814903	50	-931.85105
chr2	5849082	5977722	5898842	50	-1183.70812
chr2	5983606	6115963	6066388	50	-1355.17773
chr2	6131514	6227336	6171977	50	-1499.01664
chr2	6228422	6288495	6270375	50	-935.64257
chr2	6289356	6342585	6322374	50	-1069.06907
chr2	6342590	6410706	6393846	50	-826.72246
chr2	6410707	6449488	6429785	50	-1291.20351
chr2	6449863	6503426	6480855	50	-1492.27571
chr2	6503473	6564586	6535192	50	-845.86330
chr2	6564635	6642450	6605231	50	-1225.54807
chr2	6643829	6737899	6696949	50	-992.24967
chr2	6737933	6829045	6764629	50	-1652.16717
