scaffold	start	end	mid	sites	lnL
chr19	449	739	594	50	-1086.06040
chr19	748	1852	1308	50	-1721.76363
chr19	1858	4195	2282	50	-1544.86051
chr19	4373	12158	11473	50	-1709.81687
chr19	12159	12786	12464	50	-1597.70012
chr19	12790	13301	12976	50	-1071.36913
chr19	13486	69985	34757	50	-1023.91766
chr19	70029	142457	113205	50	-409.86176
chr19	142631	222069	190929	50	-520.03602
chr19	222157	266273	245709	50	-637.37749
chr19	266307	304117	285471	50	-681.44103
chr19	304590	314238	309937	50	-613.57315
chr19	314254	334460	325272	50	-756.63832
chr19	334570	346657	341276	50	-964.76001
chr19	346793	361643	355801	50	-974.26146
chr19	361644	371369	366041	50	-906.51198
chr19	371596	384240	378631	50	-957.13160
chr19	384352	402678	391836	50	-783.30344
chr19	402760	430681	414396	50	-977.63204
chr19	430685	461301	444387	50	-1355.95838
chr19	462953	475002	469778	50	-1012.95008
chr19	475031	487759	481364	50	-749.28129
chr19	487940	506302	496233	50	-949.56476
chr19	506303	530430	517910	50	-996.10714
chr19	531082	551724	540587	50	-1347.17024
chr19	552258	595563	576336	50	-843.96338
chr19	595588	622515	607349	50	-843.98549
chr19	630630	658262	645866	50	-993.86451
chr19	658328	688407	673081	50	-1087.16463
chr19	689415	707291	699297	50	-1027.75454
chr19	709057	736043	722808	50	-868.77629
chr19	736054	754007	745621	50	-1053.86913
chr19	754012	789643	773961	50	-1376.42341
chr19	791101	810151	800182	50	-1161.71829
chr19	810643	830812	822785	50	-1085.45291
chr19	830821	859609	843111	50	-1148.90834
chr19	860676	895994	879511	50	-1088.30902
chr19	896085	942193	922354	50	-1466.00668
chr19	942489	977690	955173	50	-1127.87112
chr19	977748	1000076	989639	50	-1284.26410
chr19	1001851	1083278	1043595	50	-1051.13535
chr19	1083366	1098825	1093284	50	-1323.88700
chr19	1099005	1108317	1104374	50	-1175.15132
chr19	1109307	1149404	1123675	50	-1163.16895
chr19	1149418	1162785	1157009	50	-1332.23552
chr19	1162844	1171348	1165786	50	-763.23890
chr19	1172122	1189993	1182249	50	-1264.61652
chr19	1190022	1222125	1210903	50	-1456.81658
chr19	1223830	1283814	1253490	50	-1707.37212
chr19	1283848	1304983	1294993	50	-1103.95259
chr19	1304984	1334464	1317371	50	-1253.30500
chr19	1336042	1364180	1352801	50	-1258.92203
chr19	1364527	1423990	1396896	50	-1027.11827
chr19	1424052	1459268	1445181	50	-1468.23215
chr19	1459274	1510377	1491042	50	-1795.80264
chr19	1510379	1546074	1530322	50	-1501.07304
chr19	1546214	1611689	1575339	50	-1366.35854
chr19	1615016	1694576	1646723	50	-1019.87797
chr19	1698828	1771729	1733362	50	-1300.76868
chr19	1771772	1838830	1801147	50	-1592.95370
chr19	1846828	1944841	1897332	50	-1416.99192
chr19	1944940	2082959	2028895	50	-1345.74237
chr19	2083681	2194101	2124017	50	-1555.68615
chr19	2194105	2277517	2240815	50	-1353.33508
chr19	2280588	2314641	2294824	50	-1683.91047
chr19	2314895	2473316	2380832	50	-1676.13106
chr19	2476325	2623749	2551570	50	-1261.97694
chr19	2623805	2668915	2653555	50	-1344.14803
chr19	2668919	2714138	2692481	50	-1995.82069
chr19	2714141	2798862	2757668	50	-1691.73700
chr19	2798874	2947578	2886139	50	-1411.89857
chr19	2947635	2970384	2959191	50	-1397.33728
chr19	2970396	3018109	2984663	50	-1389.07414
chr19	3018110	3096796	3050917	50	-1515.94048
chr19	3096797	3115738	3103736	50	-1465.35145
