scaffold	start	end	mid	sites	lnL
chr4	25	243288	91025	250	-12856.33809
chr4	243322	619777	424766	250	-11372.64387
chr4	619974	901281	791848	250	-12805.56917
chr4	901708	1032009	967825	250	-12172.44317
chr4	1032019	1221334	1110490	250	-13209.83441
chr4	1221335	1322442	1280382	250	-12044.04470
chr4	1322518	1487360	1409476	250	-12955.70059
chr4	1487784	1558492	1521986	250	-12573.16725
chr4	1558583	1647520	1606691	250	-11544.40485
chr4	1647689	1719851	1687713	250	-12788.85154
chr4	1719896	1783818	1746527	250	-12875.08572
chr4	1783819	1873640	1824055	250	-15184.74584
chr4	1873646	2033552	1947465	250	-12566.17855
chr4	2034217	2207708	2121506	250	-11373.80460
chr4	2208213	2409062	2295884	250	-11708.25078
chr4	2411795	2560992	2510741	250	-12479.21923
chr4	2561000	2687048	2611047	250	-12871.66743
chr4	2687053	3068829	2914142	250	-15708.84132
chr4	3068831	3429708	3211333	250	-15124.57619
chr4	3431651	3779310	3602761	250	-16131.51165
chr4	3779933	4043935	3912035	250	-15215.15643
chr4	4045249	4439420	4230570	250	-16398.19969
chr4	4439442	4885698	4656131	250	-14534.36956
chr4	4885702	5435271	5130193	250	-16545.22729
chr4	5439338	5635938	5555384	250	-12134.89368
chr4	5637792	6097543	5898113	250	-17482.91857
chr4	6097545	7193697	6537464	250	-16019.56612
chr4	7210707	8286475	7618953	250	-17223.27325
chr4	8321661	9409306	9062800	250	-15499.31745
chr4	9409309	9575173	9483426	250	-16324.30734
chr4	9575174	9819927	9736882	250	-17610.34037
chr4	9819973	10046677	9926197	250	-15162.20205
chr4	10046685	10471426	10262176	250	-16394.58813
chr4	10471431	11108820	10811286	250	-15474.35282
chr4	11108842	11213676	11153187	250	-16480.26137
chr4	11213679	11322375	11255733	250	-17041.48089
chr4	11322395	11533291	11396879	250	-15769.32328
chr4	11533590	11757441	11654325	250	-16009.46252
chr4	11757452	11992540	11864234	250	-16885.20340
chr4	11992872	12823182	12470871	250	-15390.80171
chr4	12823276	13425986	13082641	250	-16930.73157
chr4	13427174	13891528	13711168	250	-16924.01107
chr4	13891604	14496969	14104519	250	-14624.04367
chr4	14497061	14573760	14544456	250	-12758.42457
chr4	14573770	14906666	14683052	250	-17540.78298
chr4	14906689	15070786	14997078	250	-14863.22134
chr4	15073035	15276555	15211709	250	-15403.40736
chr4	15277091	15353008	15319027	250	-13520.81415
chr4	15353047	15944734	15592451	250	-15999.89472
chr4	15944762	16404564	16196545	250	-14620.26285
chr4	16404598	16683298	16552376	250	-14959.83777
chr4	16683445	17132709	16909125	250	-15683.35451
chr4	17137314	17445503	17313381	250	-14678.07126
chr4	17445561	17546442	17488310	250	-15377.47441
chr4	17546811	17740032	17641984	250	-15891.39329
chr4	17740133	17936591	17872671	250	-14216.99496
chr4	17936668	18231133	18029989	250	-13833.49418
chr4	18231147	19326088	18819571	250	-15527.05755
chr4	19333223	19646387	19505188	250	-15928.29165
chr4	19646398	19975600	19798417	250	-15033.75171
chr4	19982351	20297262	20169344	250	-13688.22233
chr4	20307271	20966200	20620347	250	-14100.23601
chr4	20971677	21385753	21280135	250	-15615.95554
chr4	21386282	21522908	21456751	250	-15158.38329
chr4	21522910	21659016	21591015	250	-16130.77519
chr4	21659063	21691071	21684341	250	-15503.33933
chr4	21691088	21834674	21728511	250	-16026.50291
chr4	21834797	22283155	22065577	250	-15082.39093
chr4	22288033	22533186	22425283	250	-15517.54656
chr4	22533208	22832592	22703749	250	-14494.77803
chr4	22832732	23031578	22933572	250	-15813.24413
chr4	23032115	23277144	23192335	250	-16538.48738
chr4	23277162	23897773	23531615	250	-17380.32311
chr4	23897821	24163260	24036534	250	-14836.35096
chr4	24163332	24534568	24330538	250	-14461.58930
chr4	24534821	24832976	24703609	250	-15293.34887
chr4	24832991	24950251	24893192	250	-12790.00485
chr4	24950284	25492030	25150317	250	-15547.20565
chr4	25492050	25828713	25715855	250	-15139.25811
chr4	25830341	25965067	25886779	250	-14506.60898
chr4	25965258	26236173	26082817	250	-15910.61888
chr4	26237122	26534442	26403946	250	-15501.22668
chr4	26534600	26716619	26629170	250	-15368.39085
chr4	26717576	26789765	26749135	250	-14344.41164
chr4	26790287	26855677	26831170	250	-12725.94042
chr4	26855791	27036137	26958773	250	-15181.10622
chr4	27036396	27116886	27086281	250	-17157.61841
chr4	27117037	27179715	27144077	250	-13835.95921
chr4	27179729	27599216	27399122	250	-15519.45315
chr4	27599364	27965224	27813615	250	-14806.68972
chr4	27965229	28209992	28088773	250	-14706.68131
chr4	28211130	28435316	28314900	250	-14315.20693
chr4	28435464	28823477	28646464	250	-14413.17499
chr4	28826756	29617445	29067361	250	-14858.15130
chr4	29617450	30304836	30063861	250	-14123.02044
chr4	30332069	31745284	31142224	250	-16259.41004
chr4	31749762	32881230	32181108	250	-15988.43414
chr4	32889776	33539298	33244113	250	-14597.85151
chr4	33573078	34412249	34049861	250	-12942.04884
chr4	34412402	35196567	34673650	250	-14855.77818
chr4	35213606	36549313	36055439	250	-14756.85848
chr4	36549314	38044648	37647091	250	-15711.57931
chr4	38044656	38371660	38229160	250	-15078.34945
chr4	38371661	38554111	38493678	250	-15957.37224
chr4	38554174	38735246	38632303	250	-15496.62278
chr4	38735270	39199219	38920314	250	-14902.89541
chr4	39201356	40776528	40005362	250	-14060.34234
chr4	40777067	41394334	41033072	250	-14788.56161
chr4	41394337	42822082	42321808	250	-14601.29793
chr4	42822367	43279225	43053313	250	-16955.37931
chr4	43279256	43470758	43372686	250	-15747.41206
chr4	43470989	43713347	43602626	250	-15748.17614
chr4	43717743	43933852	43820320	250	-14471.37320
chr4	43933853	44270846	44115541	250	-14282.53262
chr4	44270848	44662802	44477850	250	-14562.97352
chr4	44662815	45026974	44824807	250	-17141.27496
chr4	45026984	45904058	45312242	250	-14210.01697
chr4	45906560	46606473	46313829	250	-15920.93862
chr4	46606524	46940547	46772816	250	-15367.80843
chr4	46947818	47267979	47112561	250	-14609.73810
chr4	47267981	47386098	47332827	250	-14348.08665
chr4	47395034	47709259	47569619	250	-15154.96342
chr4	47709270	48037522	47899160	250	-15065.88783
chr4	48038075	48647637	48244047	250	-14590.76903
chr4	48654639	51052405	49805181	250	-16569.02001
chr4	51102311	51968503	51725160	250	-14714.86371
chr4	51969293	52288537	52123133	250	-14861.95361
chr4	52288563	52663115	52461850	250	-15234.22373
chr4	52664992	53785551	53062374	250	-14565.64186
chr4	53846085	54856733	54492862	250	-15159.43792
chr4	54858960	55293908	55116896	250	-15110.90598
chr4	55294127	55525679	55427344	250	-14524.59946
chr4	55525765	55900789	55692867	250	-13694.78171
chr4	55910153	56630447	56214213	250	-14138.61790
chr4	56631655	57099922	56940399	250	-15584.31635
chr4	57099924	57568219	57349883	250	-16192.68703
chr4	57568251	57969688	57721737	250	-15978.66781
chr4	57972183	58370822	58166298	250	-17321.68622
chr4	58371029	58820268	58606458	250	-16529.05676
chr4	58825198	59420948	59142977	250	-15705.02603
chr4	59420972	59855521	59610862	250	-15437.47364
chr4	59861937	60308292	60076714	250	-16817.31043
chr4	60308298	60697187	60543500	250	-16223.48067
chr4	60697298	61163115	60979033	250	-16038.47944
chr4	61163163	61441495	61315790	250	-15206.87967
chr4	61444703	61651286	61588374	250	-15955.16232
chr4	61651324	61922860	61792343	250	-15907.27332
chr4	61924188	62118388	62002824	250	-17355.20757
chr4	62118398	62336278	62247049	250	-14904.61443
chr4	62336344	62554246	62452698	250	-15938.01633
chr4	62554318	62790782	62675789	250	-17804.48851
chr4	62795935	63020378	62905683	250	-15919.00355
chr4	63020609	63328926	63210686	250	-16757.29562
chr4	63328965	63666514	63518644	250	-14633.49188
chr4	63666651	64019983	63911345	250	-17232.94171
chr4	64020001	64180785	64103066	250	-15992.68607
chr4	64181698	64353535	64277805	250	-16175.94092
chr4	64353544	64496137	64421686	250	-17181.98738
chr4	64496221	64661880	64577246	250	-16241.20207
chr4	64662021	64709147	64683748	250	-15760.76788
chr4	64709724	64924696	64822482	250	-16549.79716
chr4	64926742	66670364	65612333	250	-14800.57256
chr4	66670376	67312229	67084753	250	-15508.28554
chr4	67313695	67808032	67510556	250	-15699.05248
chr4	67809139	68074004	67974065	250	-16424.04144
chr4	68074021	68151298	68110609	250	-16375.83765
chr4	68153184	69163961	68584725	250	-14519.02069
chr4	69167674	69620449	69498726	250	-13932.27479
chr4	69620486	69873427	69730287	250	-14846.64788
chr4	69873491	70110149	70007946	250	-14365.00873
chr4	70110402	70343742	70228838	250	-12686.49109
