scaffold	start	end	mid	sites	lnL
chr9	628	255242	186504	250	-13754.32982
chr9	255244	340353	301876	250	-14682.62632
chr9	340382	432421	387678	250	-15213.96143
chr9	432519	496671	464723	250	-15060.64612
chr9	496714	572774	529797	250	-15854.39831
chr9	572781	662613	605679	250	-14370.43571
chr9	663558	754993	712351	250	-14306.77487
chr9	755004	858622	800103	250	-16669.37056
chr9	858673	962335	913287	250	-15668.91337
chr9	962582	1054131	1004834	250	-14683.10457
chr9	1054263	1253930	1147818	250	-16008.73209
chr9	1254168	1625312	1415700	250	-15862.65191
chr9	1626253	2540006	2113097	250	-16487.47366
chr9	2541690	3285263	2915944	250	-16637.10370
chr9	3286695	3595810	3458932	250	-16782.03549
chr9	3601868	3917152	3787301	250	-15750.59123
chr9	3919118	4117056	4034066	250	-16339.25549
chr9	4117057	4223488	4166240	250	-15549.50304
chr9	4227958	4353257	4288251	250	-15474.22535
chr9	4353259	4589195	4451918	250	-16308.68251
chr9	4592408	4921778	4734821	250	-15169.59346
chr9	4921784	5793368	5319306	250	-16231.18471
chr9	5794553	6140726	6017752	250	-15817.44340
chr9	6141286	6281449	6204179	250	-15429.76209
chr9	6283706	6447449	6388557	250	-16169.60020
chr9	6447463	6581508	6500516	250	-14260.24198
chr9	6581656	6774982	6669359	250	-15844.94225
chr9	6775535	7156467	6979853	250	-15243.24640
chr9	7156496	7610254	7405639	250	-15621.13160
chr9	7610288	7889572	7765401	250	-14718.17460
chr9	7891535	8097220	7992716	250	-15341.80314
chr9	8098543	8241502	8179868	250	-15832.79052
chr9	8241520	8302589	8270950	250	-15451.71583
chr9	8303256	8365785	8334396	250	-14901.73181
chr9	8366460	8447021	8402198	250	-15706.18021
chr9	8447050	8523328	8482647	250	-15540.84054
chr9	8523962	8590320	8563042	250	-14756.92665
chr9	8590359	8773721	8658226	250	-16418.14765
chr9	8773733	8818200	8797638	250	-15429.84557
chr9	8818203	8845414	8836582	250	-15788.20868
chr9	8845432	8891478	8861508	250	-15134.74833
chr9	8891690	9043573	8961218	250	-16703.60343
chr9	9043878	9143743	9100553	250	-16764.31356
chr9	9144110	9209257	9178444	250	-15051.73102
chr9	9209349	9368047	9259002	250	-15691.60480
