scaffold	start	end	mid	sites	lnL
chr3	345	236906	128158	50	-1346.18113
chr3	241278	491372	366231	50	-1519.94316
chr3	491525	627571	577095	50	-1657.77533
chr3	627669	742898	676703	50	-1965.34588
chr3	743324	846316	787051	50	-2268.83152
chr3	855710	997386	935687	50	-2151.34191
chr3	997447	1115100	1055547	50	-2264.08422
chr3	1118269	1273176	1204290	50	-2469.92028
chr3	1274654	1353085	1310530	50	-2165.31121
chr3	1353111	1427444	1391961	50	-2039.25822
chr3	1427754	1538483	1490284	50	-1996.03223
chr3	1543019	1649797	1591827	50	-1859.41455
chr3	1653342	1731570	1685897	50	-2139.98050
chr3	1733647	1786483	1763807	50	-2131.93395
chr3	1792173	1887104	1846186	50	-1913.27723
chr3	1889853	1999121	1945920	50	-1897.17385
chr3	2001933	2138202	2064941	50	-2056.53605
chr3	2138229	2349808	2267696	50	-1847.24259
chr3	2349853	2487526	2436758	50	-1936.16143
chr3	2490550	2594364	2552737	50	-1872.63724
chr3	2594374	2790682	2701204	50	-2102.72897
chr3	2790784	2986306	2871385	50	-1701.51511
chr3	2990531	3294935	3125299	50	-1808.00826
chr3	3301305	3541592	3443620	50	-1526.30079
chr3	3541683	3780400	3653819	50	-1686.02284
chr3	3806238	3917871	3868610	50	-1949.04640
chr3	3918047	4087656	4002163	50	-1885.01443
chr3	4095964	4288262	4220596	50	-1858.93313
chr3	4288404	4438216	4353252	50	-2162.57418
chr3	4438786	4530533	4481130	50	-2015.46760
chr3	4530541	4704254	4634607	50	-1932.54419
chr3	4705935	4822330	4775309	50	-1912.17399
chr3	4822571	5080099	4980714	50	-1712.42662
chr3	5082478	5164148	5131833	50	-1933.60362
chr3	5168112	5261951	5216286	50	-2125.86880
chr3	5263244	5326829	5297389	50	-2023.85090
chr3	5327523	5458487	5397024	50	-2386.66688
chr3	5459672	5525165	5487562	50	-2041.35582
chr3	5527657	5616526	5573781	50	-2268.57933
chr3	5617087	5890091	5751175	50	-1820.40379
chr3	5890611	6100836	6012477	50	-1981.38432
chr3	6100986	6430313	6261917	50	-1716.45122
chr3	6432428	6988881	6770411	50	-1786.01138
chr3	6988885	7314771	7151642	50	-1868.75120
chr3	7320318	7498758	7388247	50	-2000.93315
chr3	7500241	7714573	7603921	50	-2119.66144
