scaffold	start	end	mid	sites	lnL
chr26	280	197317	115033	50	-1639.59371
chr26	197866	276464	227491	50	-1747.02773
chr26	277258	333927	298870	50	-1837.50621
chr26	334195	426936	374361	50	-1733.14046
chr26	427624	503750	468896	50	-1799.33703
chr26	503831	573787	538928	50	-2114.94483
chr26	574299	660458	615467	50	-1899.90037
chr26	663254	728192	693828	50	-2137.47986
chr26	728193	850549	792929	50	-2036.46191
chr26	850653	969527	922484	50	-1743.87896
chr26	969913	1048605	1008384	50	-2170.76809
chr26	1054196	1154600	1094489	50	-1869.39669
chr26	1164185	1230054	1188290	50	-1989.63150
chr26	1230749	1308362	1274207	50	-2082.43225
chr26	1308903	1403527	1346519	50	-1963.99300
chr26	1423056	1493595	1465130	50	-2168.20995
chr26	1493616	1538883	1518488	50	-2081.41013
chr26	1540668	1609064	1570504	50	-2040.26789
chr26	1609219	1658813	1627902	50	-2215.91408
chr26	1659126	1727307	1692336	50	-2194.51065
chr26	1727796	1765413	1748577	50	-1630.86164
chr26	1765606	1856152	1813333	50	-2262.57909
chr26	1856153	2002724	1936396	50	-1927.48115
chr26	2003402	2119584	2052064	50	-2000.27635
chr26	2119592	2355004	2247127	50	-2098.91141
chr26	2360228	2842303	2580253	50	-1695.76338
chr26	2842307	3316941	3174664	50	-1839.47541
chr26	3326070	3510960	3406358	50	-1359.56131
chr26	3519196	3752563	3635274	50	-1318.84026
chr26	3760258	3999205	3881118	50	-1310.03132
chr26	3999340	4117004	4065578	50	-1872.75865
chr26	4117100	4239557	4177654	50	-1816.39572
chr26	4244927	4341746	4293258	50	-1760.88784
chr26	4342204	4409627	4377788	50	-2122.36223
chr26	4410011	4482986	4446615	50	-1667.94234
chr26	4483220	4592431	4552273	50	-1940.46059
chr26	4595502	4739091	4655712	50	-1730.60993
chr26	4745245	4820927	4771808	50	-1914.63065
chr26	4821979	4925460	4876074	50	-1811.48957
chr26	4925594	5037297	4975278	50	-2089.83813
chr26	5038109	5120226	5074738	50	-2039.59779
chr26	5122782	5165548	5145001	50	-2069.16114
chr26	5166952	5314731	5240168	50	-1993.17012
chr26	5322157	5384410	5343581	50	-1859.02664
chr26	5388253	5515623	5436191	50	-1969.32219
chr26	5525138	5635851	5579465	50	-1967.98594
chr26	5635894	5760167	5685846	50	-1852.53568
chr26	5761213	5879107	5812840	50	-1892.21449
chr26	5902751	6022876	5942159	50	-2184.33735
chr26	6024902	6194016	6099362	50	-1983.02894
chr26	6196288	6421875	6276747	50	-1803.79142
chr26	6421891	6795553	6604240	50	-2143.82556
