scaffold	start	end	mid	sites	lnL
chr6	239	236895	109674	50	-1604.24969
chr6	243969	351322	296421	50	-1823.63932
chr6	351474	437688	388397	50	-1896.37891
chr6	438292	528048	480542	50	-1767.77393
chr6	533412	599607	577906	50	-1869.53363
chr6	601031	703034	637148	50	-2073.54162
chr6	704688	841289	781084	50	-1792.42113
chr6	843420	1010677	941745	50	-1884.08416
chr6	1011445	1348933	1205664	50	-1643.77516
chr6	1353028	1803702	1596298	50	-1843.57978
chr6	1804164	2515675	2131078	50	-1767.31528
chr6	2515818	2886646	2679032	50	-2048.29929
chr6	2905902	3187976	3035774	50	-1982.02893
chr6	3189661	3351133	3255571	50	-1892.74015
chr6	3362253	3518268	3443001	50	-1825.02591
chr6	3525970	3640760	3570868	50	-1868.86529
chr6	3644539	3817057	3704854	50	-1640.46271
chr6	3864367	4215035	4042190	50	-1895.54039
chr6	4222022	4329362	4280591	50	-1966.83327
chr6	4329369	4383063	4339951	50	-2052.31678
chr6	4383446	4611178	4513153	50	-1955.34574
chr6	4621687	5021561	4818847	50	-2000.32507
chr6	5021681	5383285	5218649	50	-2018.60395
chr6	5387748	5517573	5451254	50	-1905.61349
chr6	5518703	5700903	5607464	50	-1894.40107
chr6	5703585	5854390	5761150	50	-1639.84766
chr6	5854403	6053985	5953044	50	-1888.56261
chr6	6064380	6396113	6222465	50	-2125.51775
chr6	6398283	6589302	6500812	50	-2233.33356
chr6	6591420	6752711	6667796	50	-1728.14878
chr6	6756585	6978088	6866329	50	-1676.11343
chr6	6991120	7485841	7175566	50	-1566.21187
chr6	7486278	7856087	7738364	50	-1812.09104
chr6	7856094	8027865	7946052	50	-1761.15621
chr6	8028301	8081096	8052749	50	-1677.91318
chr6	8081135	8189298	8134767	50	-1894.36021
chr6	8189372	8314098	8239776	50	-1942.82577
chr6	8314925	8497269	8415910	50	-1814.89587
chr6	8497292	8778209	8626459	50	-1480.55483
chr6	8796498	9034620	8921500	50	-1545.30055
chr6	9038891	9268389	9183703	50	-1774.02689
chr6	9268390	9623531	9488766	50	-1675.88381
chr6	9626105	9769674	9698935	50	-1617.06688
chr6	9770196	9932404	9880047	50	-2072.99110
chr6	9933029	10039131	9985220	50	-2357.78834
chr6	10039458	10091169	10072124	50	-1987.32209
chr6	10093569	10249382	10186595	50	-1760.86229
chr6	10252472	10455328	10319234	50	-1894.58748
chr6	10455358	10813200	10641403	50	-1697.50085
chr6	10813346	11216833	11028454	50	-1762.93736
chr6	11220247	11493774	11345329	50	-1715.54977
chr6	11497296	11669875	11605581	50	-1480.18091
chr6	11670180	11900144	11787823	50	-1480.29536
chr6	11900420	12022100	11959442	50	-1743.69112
chr6	12022134	12144506	12083494	50	-1704.70585
chr6	12144527	12286230	12225665	50	-1726.88807
chr6	12287880	12345336	12313819	50	-2128.46279
chr6	12349221	12448465	12399955	50	-1970.46925
chr6	12448474	12543252	12490711	50	-1878.45304
chr6	12544977	12603722	12583328	50	-2067.15139
chr6	12611362	12715629	12673098	50	-1733.59010
chr6	12715683	12809604	12764777	50	-1898.70039
chr6	12818195	12886813	12858207	50	-2010.29392
chr6	12886921	12969941	12929123	50	-2224.58232
chr6	12971731	13004020	12990294	50	-2231.50387
chr6	13004046	13043544	13023123	50	-1955.93498
chr6	13044002	13124663	13084625	50	-2042.68543
chr6	13127761	13198414	13155877	50	-1885.48533
chr6	13206157	13308810	13287403	50	-2203.64232
chr6	13310987	13370630	13332349	50	-1876.31008
chr6	13373092	13441788	13416802	50	-2344.59179
chr6	13445159	13495187	13473238	50	-2247.39280
chr6	13495255	13518433	13508069	50	-1726.43744
chr6	13520401	13618027	13553233	50	-2072.35804
chr6	13618312	13691460	13667195	50	-1852.90124
