scaffold	start	end	mid	sites	lnL
chr5	21217	730421	347595	50	-1116.74700
chr5	733296	1436876	1108310	50	-1510.21918
chr5	1444290	1783428	1629550	50	-1478.49408
chr5	1791160	2016960	1904493	50	-1672.75740
chr5	2047215	2261533	2162232	50	-1677.83089
chr5	2261544	2471574	2378449	50	-1719.86284
chr5	2474822	2931927	2670800	50	-1587.03071
chr5	2940246	3375503	3198264	50	-1599.94488
chr5	3375512	3583309	3489199	50	-1842.05756
chr5	3589192	3799771	3702541	50	-1746.63231
chr5	3833664	4059656	3967736	50	-1670.98482
chr5	4059659	4143200	4094105	50	-1726.38003
chr5	4146311	4357562	4242400	50	-1886.02472
chr5	4362789	4671623	4486288	50	-1726.56949
chr5	4686833	5067610	4909181	50	-1601.36806
chr5	5068856	5573244	5342447	50	-1489.36130
chr5	5578394	5740755	5668327	50	-1601.73665
chr5	5750313	6088380	5893751	50	-1511.56085
chr5	6104393	6419997	6249981	50	-1452.78270
chr5	6422048	6688447	6555209	50	-1588.66751
chr5	6688455	7175137	6973590	50	-1829.13212
chr5	7181080	7314637	7267498	50	-1977.88309
chr5	7314642	7535263	7386126	50	-2046.08412
chr5	7535335	7627356	7597931	50	-1910.22812
chr5	7627485	7672656	7651394	50	-1945.44306
chr5	7672658	7687503	7677953	50	-1952.04680
chr5	7687592	7779638	7718949	50	-2074.64684
chr5	7783414	7883765	7854270	50	-2153.76606
chr5	7885044	7963954	7932514	50	-1549.73621
chr5	7964046	8115318	8045402	50	-1931.54396
chr5	8117698	8144949	8122330	50	-2093.28746
chr5	8145045	8245606	8196014	50	-2171.04237
chr5	8246027	8330237	8290679	50	-2169.99588
chr5	8330247	8383532	8358336	50	-2062.24646
chr5	8384354	8501582	8418378	50	-1807.04230
chr5	8501626	8546154	8523900	50	-1515.03567
chr5	8546848	8593773	8568278	50	-2164.02886
chr5	8594787	8687388	8640493	50	-2154.86249
chr5	8689585	8757009	8732653	50	-2272.18631
chr5	8757363	8860729	8798738	50	-2196.48103
chr5	8860967	8959981	8919565	50	-1932.92357
chr5	8961856	9018440	8990819	50	-1803.43748
chr5	9018482	9100209	9065115	50	-2196.95793
chr5	9101042	9139728	9123997	50	-2053.81237
chr5	9143487	9344299	9206107	50	-1831.74490
chr5	9347557	9581340	9431210	50	-1741.75248
chr5	9595389	9797343	9702915	50	-1869.08566
chr5	9799911	9941907	9858564	50	-2162.58794
chr5	9968136	10048768	10016738	50	-1931.15023
chr5	10054373	10207954	10132896	50	-1698.90967
chr5	10210489	10494952	10343028	50	-1568.80482
chr5	10496280	10681433	10587585	50	-2124.85228
chr5	10681443	10897474	10788956	50	-1618.50186
chr5	10897581	11145274	10977909	50	-1920.81391
chr5	11147000	11686664	11370883	50	-1769.64231
chr5	11711622	12283929	12018142	50	-1568.19770
chr5	12283945	12488355	12373386	50	-1679.54227
chr5	12502462	12760326	12661785	50	-1760.64204
chr5	12760341	13075545	12928126	50	-1615.35843
chr5	13090986	13224238	13141485	50	-1864.76452
chr5	13226144	13357141	13291767	50	-1733.62704
chr5	13359899	13562170	13476628	50	-1765.37186
chr5	13570149	13725803	13656657	50	-1549.53324
