scaffold	start	end	mid	sites	lnL
chr14	661	244021	138697	50	-1654.05380
chr14	244159	318777	284581	50	-1751.17874
chr14	319759	359927	336186	50	-1811.41607
chr14	367529	427220	402916	50	-1921.49297
chr14	427317	472467	448414	50	-2003.36380
chr14	474350	528805	502028	50	-2142.65215
chr14	528933	573093	552696	50	-2269.94545
chr14	573104	597309	585457	50	-2018.52671
chr14	597434	664839	636902	50	-2169.87510
chr14	665559	736080	705979	50	-2034.91528
chr14	737339	808432	773500	50	-2179.69344
chr14	812035	888286	859554	50	-1962.37045
chr14	894937	975769	925109	50	-2244.13770
chr14	976435	1022614	995828	50	-2165.46331
chr14	1022629	1068814	1040639	50	-1969.44171
chr14	1068833	1164359	1110398	50	-2025.36611
chr14	1175354	1235534	1210165	50	-1943.31523
chr14	1235555	1312700	1269471	50	-1994.77199
chr14	1313666	1417213	1361971	50	-1829.18032
chr14	1417361	1514733	1455195	50	-1861.39974
chr14	1516633	1671301	1580566	50	-1956.57201
chr14	1671331	1867432	1769106	50	-1844.42525
chr14	1886858	2190725	2085181	50	-2030.71834
chr14	2222520	2313437	2272442	50	-2070.33983
chr14	2314611	2364207	2334638	50	-2145.92200
chr14	2364282	2444925	2401735	50	-2215.88189
chr14	2446498	2568742	2518334	50	-1642.97725
chr14	2576334	2670542	2637030	50	-2229.38131
chr14	2671678	2758185	2713337	50	-2164.28448
chr14	2758520	2810896	2788621	50	-1655.13126
chr14	2815169	2955985	2858646	50	-2190.91463
chr14	2956211	3043171	2990805	50	-1825.88122
chr14	3043287	3130521	3090763	50	-1754.86459
chr14	3132978	3243340	3183463	50	-1875.73332
chr14	3243343	3340977	3281236	50	-1918.30360
chr14	3342621	3419189	3396222	50	-2141.37079
chr14	3422621	3525909	3470803	50	-1857.42847
chr14	3525931	3590907	3564961	50	-2312.09630
chr14	3596303	3628406	3611698	50	-2159.22096
chr14	3637519	3758748	3718066	50	-2024.51398
chr14	3761139	3975541	3837071	50	-1838.98216
chr14	3986156	4253719	4155137	50	-1809.31032
chr14	4254961	4357708	4321935	50	-2168.59105
chr14	4357739	4481153	4422581	50	-2138.02492
chr14	4481204	4551742	4521826	50	-1965.68887
chr14	4551769	4716114	4626034	50	-1567.12909
chr14	4716117	4922776	4828841	50	-1768.58580
chr14	4922813	5031011	4985664	50	-1579.38055
chr14	5038362	5111832	5064874	50	-2003.29669
chr14	5112709	5194286	5151579	50	-1912.13705
chr14	5198637	5269004	5228727	50	-2345.29330
chr14	5269038	5346286	5307831	50	-1886.94381
chr14	5346909	5444783	5381405	50	-2165.83719
chr14	5444857	5563712	5473604	50	-1990.23869
chr14	5563890	5678108	5622121	50	-1813.63225
chr14	5678721	5797423	5734092	50	-1988.37726
chr14	5797446	5983604	5895153	50	-1832.85497
chr14	5984162	6112590	6056013	50	-1755.45839
chr14	6112614	6259937	6179775	50	-1730.50386
chr14	6260312	6450601	6362908	50	-1661.52447
chr14	6450606	6613090	6542220	50	-1539.67742
chr14	6631349	6882407	6765512	50	-1886.26415
chr14	6889373	7005216	6928575	50	-1643.09055
chr14	7008906	7210292	7115774	50	-2111.82917
chr14	7210366	7344578	7274032	50	-1973.10726
chr14	7345988	7440250	7373800	50	-2114.62686
chr14	7440366	7578808	7512464	50	-1870.99814
chr14	7579381	7667775	7634896	50	-2111.58801
chr14	7667793	7789502	7738942	50	-1831.50555
chr14	7790065	7962283	7852585	50	-1658.48075
chr14	7964397	8070383	8017196	50	-2092.36506
chr14	8075349	8137161	8110684	50	-2079.47311
chr14	8140206	8253378	8211433	50	-2015.00864
chr14	8254063	8351483	8306296	50	-1588.50244
chr14	8352483	8445834	8383481	50	-2031.35747
chr14	8457220	8576331	8511037	50	-2157.28945
chr14	8576334	8711958	8635125	50	-1762.38127
chr14	8725611	8872185	8816662	50	-1748.30457
chr14	8872243	9026507	8940339	50	-1925.21147
chr14	9029547	9246678	9110808	50	-1850.10256
chr14	9254913	9467211	9362495	50	-1972.06340
chr14	9477232	9843349	9698684	50	-1982.59529
chr14	9846202	10074125	9981097	50	-1902.18065
chr14	10079304	10273312	10158504	50	-1462.65529
chr14	10273313	10398153	10350174	50	-2298.49848
chr14	10398771	10671814	10518852	50	-1759.16073
chr14	10671861	10830283	10754064	50	-1818.51229
chr14	10830308	11013566	10908272	50	-1594.29270
chr14	11013646	11099568	11070466	50	-2054.19388
chr14	11099577	11161678	11127143	50	-2110.91130
chr14	11169494	11297589	11244019	50	-2029.92723
chr14	11297648	11400197	11345215	50	-1685.12613
chr14	11400223	11547208	11466329	50	-1647.10139
chr14	11553466	11809102	11695383	50	-1767.95958
chr14	11809133	12216933	11993246	50	-1865.00738
chr14	12226143	12762797	12510276	50	-1681.70194
chr14	12766950	13094360	12917922	50	-2088.32881
chr14	13096651	13311283	13215716	50	-1903.07683
chr14	13313162	13460729	13371672	50	-1602.93343
chr14	13461130	13501996	13485026	50	-2079.47055
chr14	13504749	13592244	13547155	50	-1958.56387
chr14	13593086	13633621	13611370	50	-2361.88343
chr14	13633843	13713523	13656710	50	-1961.38195
chr14	13714118	13785870	13739778	50	-1938.71964
chr14	13786199	13822815	13804827	50	-2227.40175
chr14	13824625	13902024	13862954	50	-1977.22983
chr14	13905129	13948520	13927062	50	-1785.84312
chr14	13948577	13997698	13967195	50	-2153.76641
chr14	13997786	14093772	14029438	50	-2062.22615
chr14	14097199	14258775	14173260	50	-1883.79593
chr14	14258824	14328177	14293070	50	-1661.19416
chr14	14328562	14362002	14345165	50	-2019.90908
chr14	14362328	14462190	14409326	50	-1982.46279
chr14	14464943	14586905	14523928	50	-2130.46919
chr14	14593428	14737634	14675224	50	-1794.46917
chr14	14741496	14854467	14799013	50	-2002.95298
chr14	14854666	14973462	14914520	50	-1698.84933
chr14	14976824	15144555	15073296	50	-1595.82033
chr14	15144556	15244738	15181992	50	-1720.37008
chr14	15245601	15364259	15306714	50	-1648.38891
chr14	15370876	15541385	15455650	50	-1630.69783
chr14	15545894	15820474	15658460	50	-1217.46506
chr14	15827022	16274160	16027541	50	-983.10299
