scaffold	start	end	mid	sites	lnL
chr2	8377	489333	230469	250	-15524.60185
chr2	489682	904886	769234	250	-14987.86453
chr2	904887	906841	905905	250	-14680.24958
chr2	906843	1347713	1075610	250	-15714.01425
chr2	1360103	2081657	1890649	250	-14110.60488
chr2	2081683	2325771	2155558	250	-14652.98505
chr2	2325774	2380458	2376472	250	-14408.77782
chr2	2380459	2473021	2459919	250	-13675.05893
chr2	2473026	2625259	2539521	250	-14852.05684
chr2	2625841	2775786	2693227	250	-14520.20956
chr2	2775802	2904305	2805956	250	-15145.97161
chr2	2906469	3271606	3091233	250	-15211.43654
chr2	3271608	3691607	3422120	250	-15170.34436
chr2	3691779	4090830	3839158	250	-16275.52982
chr2	4090831	4194324	4155511	250	-14978.05541
chr2	4194330	4812710	4346933	250	-17933.71115
chr2	4812711	5655515	5214635	250	-14488.43883
chr2	5655570	5775149	5758966	250	-14146.90171
chr2	5775151	6118053	5915303	250	-14874.78958
chr2	6121773	6412110	6283222	250	-14805.13847
chr2	6412146	6598188	6500222	250	-14444.34358
chr2	6598285	6900345	6735553	250	-15205.65907
chr2	6901243	7182741	7040218	250	-14133.61512
chr2	7183056	7590737	7387922	250	-15306.97407
chr2	7602848	7924299	7804039	250	-14654.55566
chr2	7924777	8195665	8083229	250	-15152.63458
chr2	8196437	8547629	8303386	250	-14963.23276
chr2	8549827	8802048	8701870	250	-14544.17150
chr2	8802209	8979958	8882393	250	-14152.47625
chr2	8980713	9342524	9169594	250	-16445.67334
chr2	9342741	9703982	9543768	250	-16282.93857
chr2	9705759	9987439	9824573	250	-15491.58989
chr2	9987860	10212056	10096146	250	-15809.03217
chr2	10216548	10425198	10317686	250	-16600.76587
chr2	10425413	10560442	10512494	250	-14236.23642
chr2	10560595	10748700	10642513	250	-17343.93182
chr2	10748963	10960460	10848491	250	-18191.35832
chr2	10960466	11368829	11174770	250	-15937.60629
chr2	11377928	11779180	11568127	250	-16368.07428
chr2	11779182	12045774	11909166	250	-15508.00205
chr2	12046240	12472894	12272583	250	-15848.25950
chr2	12472897	12695255	12597369	250	-14890.54584
chr2	12695257	12879729	12777609	250	-14267.71508
chr2	12880976	12909239	12907263	250	-17763.86872
chr2	12909240	12925450	12911037	250	-15500.85853
chr2	12925463	13219511	13062246	250	-16306.39026
chr2	13219527	13680999	13359661	250	-14403.04492
chr2	13685752	15138682	14505711	250	-12744.58440
chr2	15182066	15834122	15759876	250	-13276.21204
chr2	15834166	16117762	15910448	250	-13992.41843
chr2	16117971	16399719	16268546	250	-14380.83494
chr2	16399761	17116656	16678176	250	-14980.02738
chr2	17116967	17773406	17408917	250	-13767.74784
chr2	17800937	18595281	18205258	250	-15397.87108
chr2	18596083	18935740	18817882	250	-15119.55203
chr2	18935750	19108780	18996988	250	-16480.24108
chr2	19108781	19236699	19174040	250	-15444.48335
chr2	19236951	19385446	19300329	250	-16732.05471
chr2	19386039	19477626	19441290	250	-16649.33346
chr2	19477837	19601956	19530811	250	-15437.64702
chr2	19601972	19806198	19661937	250	-17272.01253
chr2	19806201	20409591	20031067	250	-15722.19206
chr2	20411440	20688963	20566992	250	-16420.03837
chr2	20688987	20913827	20797005	250	-16228.72691
chr2	20913830	21127378	21032690	250	-16989.86671
