scaffold	start	end	mid	sites	lnL
chr27	20160	43861	25655	250	-14007.23296
chr27	43909	106789	66173	250	-17113.46110
chr27	106864	115989	113812	250	-16126.27009
chr27	116001	162440	133362	250	-16653.73133
chr27	162459	204561	181243	250	-17914.51326
chr27	204566	218854	210569	250	-14927.37150
chr27	218861	223409	220358	250	-14226.49547
chr27	223416	254175	232436	250	-11956.26648
chr27	254178	518392	393483	250	-14719.11887
chr27	518542	880918	692877	250	-13636.37495
chr27	883096	1148335	1053540	250	-13525.39164
chr27	1148337	1154329	1151656	250	-15326.38609
chr27	1154339	1200336	1163112	250	-13450.68464
chr27	1200390	1391358	1294207	250	-15630.82443
chr27	1391399	1505812	1438182	250	-15024.27996
chr27	1506032	1602622	1557114	250	-13976.13017
chr27	1603164	1722983	1658302	250	-14213.82555
chr27	1723544	1893469	1808420	250	-14321.68705
chr27	1894060	2062861	2003030	250	-15952.91709
chr27	2062868	2069498	2066828	250	-15328.91630
chr27	2069501	2122776	2106542	250	-17450.09407
chr27	2122777	2342243	2195620	250	-15453.23489
chr27	2344102	2466960	2411550	250	-16392.54637
chr27	2467330	2506692	2487477	250	-16248.54761
chr27	2507679	2554026	2532896	250	-17800.16785
chr27	2554051	2591266	2572600	250	-15483.87776
chr27	2591364	2626965	2607724	250	-15198.62748
chr27	2627076	2705087	2678977	250	-14748.89576
chr27	2705144	2747214	2725644	250	-14802.43124
chr27	2747259	2830091	2789494	250	-16143.77041
chr27	2830281	2929259	2871950	250	-16273.39759
chr27	2932727	2991252	2960274	250	-14720.95343
chr27	2991570	3128438	3047524	250	-15824.58913
chr27	3128462	3320695	3240148	250	-16645.58048
chr27	3320853	3620538	3420909	250	-15750.54951
