scaffold	start	end	mid	sites	lnL
chr5	1002	862825	384550	250	-14271.76598
chr5	871060	1409897	1185366	250	-16527.41368
chr5	1409898	1826680	1634933	250	-14522.20454
chr5	1826705	2141840	1984842	250	-14143.77053
chr5	2141927	2351482	2269186	250	-15681.94013
chr5	2351486	2724049	2514831	250	-15051.30355
chr5	2724050	3375512	3072738	250	-16130.15640
chr5	3375514	3697514	3549464	250	-14185.18728
chr5	3697515	3994716	3798517	250	-13026.14759
chr5	3996465	4193824	4084724	250	-14920.83377
chr5	4197046	4739865	4400266	250	-15562.80138
chr5	4740168	5483307	5061912	250	-15076.27945
chr5	5514829	5842445	5659609	250	-14741.86590
chr5	5844943	6365300	6097387	250	-14513.48549
chr5	6365306	6918542	6590100	250	-17365.16441
chr5	6918613	7314181	7180099	250	-15708.83854
chr5	7314183	7571642	7426486	250	-16625.38329
chr5	7571704	7627396	7615476	250	-15599.56119
chr5	7627404	7652374	7643711	250	-12935.80754
chr5	7652375	7675087	7666820	250	-14259.78973
chr5	7675093	7679619	7677214	250	-14307.01153
chr5	7679620	7815453	7722017	250	-16298.03148
chr5	7815474	7943638	7880835	250	-15796.34303
chr5	7943643	8115193	8030193	250	-14077.16430
chr5	8115203	8183679	8130375	250	-15575.52036
chr5	8187595	8307914	8249470	250	-15566.70639
chr5	8307919	8421123	8364828	250	-15866.85456
chr5	8421124	8541040	8503252	250	-14917.81052
chr5	8541041	8602560	8572454	250	-15221.44032
chr5	8602618	8696850	8644032	250	-15515.69610
chr5	8697110	8774684	8739493	250	-17063.29637
chr5	8778378	8952030	8875543	250	-16177.84324
chr5	8952644	9049582	8997905	250	-14612.68704
chr5	9049657	9135016	9099854	250	-15137.00066
chr5	9135669	9298024	9164796	250	-15430.05425
chr5	9302317	9776896	9563174	250	-15968.74276
chr5	9777028	10020202	9895973	250	-15879.21487
chr5	10020217	10184033	10079689	250	-14999.91465
chr5	10185843	10580834	10352025	250	-15762.23993
chr5	10590958	10894458	10723936	250	-15753.59356
chr5	10895923	11606626	11128871	250	-15094.52650
chr5	11609916	12290918	12003345	250	-16147.96004
chr5	12290940	12714326	12497151	250	-14699.42322
chr5	12714435	13090944	12884083	250	-15194.06255
chr5	13090945	13267620	13178426	250	-16130.96048
chr5	13267740	13501397	13381790	250	-14226.50807
chr5	13501403	13669234	13581421	250	-14868.46193
chr5	13671390	13876359	13768824	250	-15615.55816
chr5	13876552	14306321	14137741	250	-16081.28879
chr5	14309067	14446933	14377286	250	-14530.26804
chr5	14447724	14610726	14525144	250	-14982.82126
chr5	14610740	14775308	14697571	250	-14174.51414
chr5	14775309	14857170	14824113	250	-16644.66612
chr5	14857771	14930098	14895936	250	-18169.76187
chr5	14930652	15101840	14987371	250	-14099.88274
chr5	15101842	15267809	15185548	250	-14996.84438
chr5	15267840	15685489	15483984	250	-16034.16500
chr5	15685494	16033056	15826297	250	-16397.75708
chr5	16033106	16265137	16146746	250	-14196.72210
chr5	16265253	16436810	16357319	250	-14459.56146
chr5	16437430	16530459	16485551	250	-12966.53644
chr5	16530465	16637040	16582921	250	-17293.37774
chr5	16637107	16730227	16694749	250	-15572.03087
chr5	16730637	16858741	16804403	250	-15045.04233
chr5	16858869	16995497	16928641	250	-14378.25270
chr5	16995525	17148292	17067496	250	-15089.79576
chr5	17149136	17471871	17289201	250	-15355.68985
chr5	17471947	17859645	17673417	250	-15369.26165
chr5	17859825	18070669	17974129	250	-14319.54295
chr5	18070735	18274662	18196299	250	-14706.30888
chr5	18274751	19506099	18645856	250	-14798.53703
chr5	19542571	20362990	20056276	250	-14340.09709
chr5	20363000	20584848	20458670	250	-13909.36506
chr5	20586088	20767256	20678362	250	-13376.90033
chr5	20767522	20909626	20820335	250	-13540.15507
chr5	20909632	21022302	20963284	250	-14093.62462
chr5	21022303	21197168	21131141	250	-14388.98122
chr5	21197241	21311967	21246285	250	-14302.96529
chr5	21312001	21780491	21448897	250	-13265.05036
chr5	21780493	22027198	21928777	250	-15411.74025
chr5	22027209	22284515	22211158	250	-14693.37583
chr5	22284526	22551928	22414584	250	-14402.96668
chr5	22551929	22691600	22601152	250	-14614.42796
chr5	22692298	22779158	22749553	250	-15026.06003
chr5	22779207	22838710	22807956	250	-13868.02831
chr5	22838950	22979285	22884469	250	-15720.46683
chr5	22984042	23095920	23070919	250	-13676.58538
chr5	23096432	23157010	23121798	250	-14901.88728
chr5	23157037	23207243	23183288	250	-15426.95552
chr5	23207309	23362596	23255940	250	-14628.64994
chr5	23362699	23515466	23467904	250	-14727.38991
chr5	23515478	23621807	23568440	250	-14188.39905
chr5	23622028	23727518	23684791	250	-16439.91002
chr5	23729707	24092099	23928012	250	-15404.90664
chr5	24092100	24242492	24181323	250	-15756.23943
chr5	24242502	24395413	24307431	250	-15643.00170
chr5	24396101	24653109	24498947	250	-13846.04486
chr5	24653111	24974078	24782892	250	-15827.58196
chr5	24974110	25432693	25184532	250	-14744.39704
chr5	25434806	25591489	25553323	250	-14040.87768
chr5	25591504	25835411	25716816	250	-14466.19449
chr5	25835531	26065679	25958232	250	-14699.02464
chr5	26065680	26230836	26126371	250	-14419.53443
chr5	26230843	26585830	26367810	250	-14627.80636
chr5	26585832	26846864	26684874	250	-14227.76880
chr5	26847415	26976062	26910845	250	-13701.70978
chr5	26976129	27127090	27047650	250	-14473.67982
chr5	27127101	27217877	27171759	250	-13060.79584
chr5	27217889	27362221	27269120	250	-12404.35321
chr5	27362233	27491295	27412621	250	-14246.68977
chr5	27493113	27605251	27543557	250	-14502.04295
chr5	27605894	27686869	27648180	250	-14176.57745
chr5	27687330	27839176	27786817	250	-15502.76743
chr5	27839532	27939516	27880359	250	-14476.32190
chr5	27939526	28038316	27984101	250	-16120.89639
chr5	28038326	28407426	28212191	250	-14138.73129
chr5	28407446	28592374	28498812	250	-14973.52680
chr5	28594190	29052626	28818782	250	-14614.79787
chr5	29052647	29476566	29194344	250	-15163.47145
chr5	29477237	30629591	30015841	250	-15079.99496
chr5	30637343	31915282	31235547	250	-15184.94125
chr5	31915900	33777824	32638393	250	-15072.50244
chr5	33786705	34482306	34212389	250	-13648.57616
chr5	34489469	35293637	34726625	250	-13081.65659
chr5	35348970	35956323	35706823	250	-15232.95352
chr5	35956429	36161575	36068102	250	-15092.76061
chr5	36161601	36512407	36303498	250	-16723.56143
chr5	36517473	36971011	36703302	250	-15395.22239
chr5	36980200	37386340	37206504	250	-15584.46569
chr5	37386632	37809635	37654120	250	-13313.84139
chr5	37809646	37919893	37879811	250	-16408.77771
chr5	37919912	37964757	37937898	250	-13944.01584
chr5	37965018	38035888	37998795	250	-15218.19427
chr5	38036231	38090142	38060295	250	-13976.45093
chr5	38090389	38152611	38111952	250	-13111.59318
chr5	38152644	38241864	38211054	250	-14873.49491
chr5	38241865	38322778	38267470	250	-13971.12046
chr5	38322972	38390688	38357476	250	-14397.34417
chr5	38390721	38461316	38420737	250	-14649.65909
chr5	38461323	38644283	38551593	250	-13284.41598
chr5	38644285	38741386	38692904	250	-15072.96788
chr5	38741497	38922637	38853041	250	-13134.00863
chr5	38922641	39054666	38980067	250	-15718.14114
chr5	39054957	39180247	39114869	250	-14591.75113
chr5	39180332	39332283	39289467	250	-14941.88706
chr5	39332793	39430973	39374714	250	-16195.88871
chr5	39430977	39571327	39487177	250	-16238.50033
chr5	39571342	39684172	39634223	250	-14345.72610
chr5	39684338	39776838	39714714	250	-10661.04278
