scaffold	start	end	mid	sites	lnL
chr28	24	4804	1860	250	-14620.84347
chr28	4811	341809	118929	250	-13704.95483
chr28	347917	493085	409309	250	-14132.63685
chr28	493141	599423	533829	250	-11808.72723
chr28	600058	745575	691785	250	-11003.10852
chr28	745942	852597	803370	250	-12268.15877
chr28	852629	966102	914517	250	-13557.33458
chr28	966827	1096385	1033182	250	-13649.33419
chr28	1096878	1368362	1220928	250	-15411.65912
chr28	1372132	1497100	1439064	250	-16397.89255
chr28	1497118	1595707	1547980	250	-16464.46515
chr28	1595743	1778540	1681003	250	-16231.98599
chr28	1780960	1879897	1837132	250	-15482.80145
chr28	1879903	2071794	1945294	250	-16133.70913
chr28	2072097	2302470	2204264	250	-16979.06822
chr28	2302628	2387205	2348774	250	-14715.27897
chr28	2389476	2629779	2497319	250	-14741.00656
chr28	2630192	2791535	2720554	250	-15655.37387
chr28	2791785	2887110	2840615	250	-17110.51968
chr28	2887113	2969545	2932301	250	-15906.46157
chr28	2969674	3029637	3002447	250	-15672.74117
chr28	3029643	3118064	3073939	250	-16033.68042
chr28	3119315	3198252	3161530	250	-16129.28591
chr28	3198294	3267126	3232340	250	-16520.66924
chr28	3267146	3384441	3322205	250	-16042.43510
