scaffold	start	end	mid	sites	lnL
chr24	10708	104079	68643	250	-12320.59107
chr24	104220	170931	135952	250	-14669.79581
chr24	170966	248420	203366	250	-15054.38970
chr24	250334	331671	289611	250	-16061.99660
chr24	331675	411223	370786	250	-16322.09881
chr24	411793	523886	468823	250	-15723.54395
chr24	523888	637453	588280	250	-14828.85144
chr24	638322	748613	701622	250	-16392.69785
chr24	748617	856792	792712	250	-13860.67630
chr24	856819	926471	894013	250	-14073.85831
chr24	926945	1006263	972623	250	-16241.21192
chr24	1006284	1099665	1068811	250	-15664.19716
chr24	1099680	1172466	1126254	250	-15453.97941
chr24	1175501	1507406	1323560	250	-14813.02323
chr24	1507407	1854581	1650582	250	-15772.37481
chr24	1854646	2419733	2107067	250	-15781.13015
chr24	2422973	2570855	2510957	250	-18116.25135
chr24	2570880	3267638	2921732	250	-15519.98982
chr24	3272629	3581157	3394168	250	-15966.47617
chr24	3581158	3814406	3707987	250	-15444.50616
chr24	3814426	3933239	3856673	250	-15349.82239
chr24	3933242	4142273	4051074	250	-14425.59924
chr24	4142294	4307312	4242712	250	-15568.60068
chr24	4307491	4594669	4437573	250	-16207.63157
chr24	4595321	4824632	4710765	250	-14063.41389
chr24	4824634	5025458	4925369	250	-16492.88703
chr24	5026168	5350143	5229948	250	-14848.43785
chr24	5350267	5499761	5428053	250	-15169.76510
chr24	5499765	5679122	5585805	250	-14605.95200
chr24	5684526	5874624	5796740	250	-14333.83412
chr24	5874780	6208982	6068694	250	-13715.77574
chr24	6211027	6396784	6298021	250	-12457.81615
chr24	6396877	6579767	6478012	250	-12385.22660
chr24	6580582	6962851	6781353	250	-10556.87862
